
Starting Plot Science
 S14 SINT14 Z S45_S80 S36_S58 S36_S45 S58_S80 S36_80 SINT14_MJY FluxRatio

CDFS 4.61198 -999 -9.9 -0.660917 -0.530142 -0.463775 -0.594549 -1.124691 -999000.000000 23.474220 
CDFS 8.25922 8.77654 -9.9 0.699220 0.558643 0.323439 0.464017 1.022659 8776.540000 109.437127 
CDFS 3.73377 -999 0.6843 -0.613326 -0.589615 -0.507197 -0.530908 -1.120523 -999000.000000 16.593058 
CDFS 3.46061 4.14791 -9.9 -0.874435 -0.656816 -0.050004 -0.267623 -0.924439 4147.910000 39.736020 
CDFS 5.936 -999 -9.9 1.166748 0.789868 0.301940 0.678820 1.468688 -999000.000000 46.509441 
CDFS 4.69751 -999 -9.9 0.478484 0.799457 0.324183 0.003210 0.802667 -999000.000000 264.053401 
CDFS 0.997 1.333 1.3665 0.794957 0.738996 0.335196 0.391157 1.130153 1333.000000 13.768816 
CDFS 0.258 -999 -9.9 2.401112 2.032413 0.897167 1.265866 3.298280 -999000.000000 13.388687 
CDFS 5.51943 -999 1.222 1.093607 1.064296 0.532026 0.561336 1.625632 -999000.000000 41.703287 
CDFS 5.44074 5.58103 -9.9 0.527429 0.587386 0.301534 0.241576 0.828962 5581.030000 4.041704 
CDFS 3.29338 -999 -9.9 1.323308 1.206340 0.558488 0.675455 1.881795 -999000.000000 30.912146 
CDFS 3.135 -999 -9.9 -0.791494 -0.616757 -0.142850 -0.317587 -0.934344 -999000.000000 12.455304 
CDFS 3.3311 3.41982 -9.9 0.566208 0.482900 0.269284 0.352592 0.835492 3419.820000 55.713330 
CDFS 4.241 -999 0.0381 0.027061 -0.492628 -0.417614 0.102075 -0.390553 -999000.000000 1.676397 
CDFS 4.26933 -999 0.605 0.609989 0.732593 0.397112 0.274508 1.007101 -999000.000000 17.515200 
CDFS 0.304 -999 -9.9 1.266381 -0.159546 0.109746 1.535673 1.376127 -999000.000000 1.430117 
CDFS 2.50284 -999 -9.9 0.214701 -0.701000 -0.190330 0.725371 0.024371 -999000.000000 8.933291 
CDFS 0.207 -999 -9.9 0.184920 0.720761 0.333084 -0.202757 0.518004 -999000.000000 4.052467 
CDFS 4.71038 -999 -9.9 -0.136414 -0.706939 -0.041486 0.529039 -0.177900 -999000.000000 69.249926 
CDFS 3.205 3.581 0.06 2.355294 0.305526 -0.245247 1.804521 2.110047 3581.000000 1.468742 
CDFS 0.306 0.723 0.0613 2.055089 -0.115159 -0.347540 1.822708 1.707549 723.000000 0.644767 
CDFS 3.025 3.963 -9.9 -1.209049 -0.646908 -0.442289 -1.004430 -1.651338 3963.000000 15.097824 
CDFS 2.90996 3.16181 0.2189 -0.487186 -1.062439 -0.287994 0.287258 -0.775181 3161.810000 9.253243 
CDFS 2.471 -999 -9.9 -1.109276 -1.096345 -0.490053 -0.502984 -1.599330 -999000.000000 1.938146 
CDFS 2.83949 3.00402 -9.9 -0.051678 -0.342586 -0.360081 -0.069173 -0.411759 3004.020000 11.184378 
CDFS 1.712 3.92 0.038 1.686089 0.045298 -0.431123 1.209667 1.254965 3920.000000 0.508451 
CDFS 2.78685 -999 -9.9 0.809199 0.574681 0.241338 0.475856 1.050537 -999000.000000 27.322059 
CDFS 1.76223 -999 -9.9 1.686161 1.881528 0.998365 0.802998 2.684526 -999000.000000 27.738549 
CDFS 1.98316 -999 -9.9 -0.108380 0.271975 0.050010 -0.330345 -0.058370 -999000.000000 60.702785 
CDFS 2.17516 2.39038 -9.9 -0.299375 -0.625663 -0.156011 0.170277 -0.455386 2390.380000 9.649794 
CDFS 1.92542 -999 -9.9 0.234167 0.187422 0.021605 0.068349 0.255771 -999000.000000 25.458416 
CDFS 2.36382 2.8528 -9.9 -1.054430 -0.843256 -0.212229 -0.423404 -1.266659 2852.800000 5.874888 
CDFS 1.73256 1.9095 0.6779 -0.368695 -0.361847 -0.445113 -0.451961 -0.813808 1909.500000 15.250066 
CDFS 3.04869 -999 1.606 0.444379 0.444437 0.354943 0.354884 0.799321 -999000.000000 72.501546 
CDFS 1.60088 2.00984 0.0669 2.612733 0.151304 -0.359664 2.101765 2.253069 2009.840000 1.844119 
CDFS 1.62131 1.71508 0.2482 1.671815 -0.113395 0.086076 1.871287 1.757891 1715.080000 4.302611 
CDFS 1.68257 -999 0.9021 -0.687303 -0.634346 -0.382264 -0.435221 -1.069566 -999000.000000 8.940805 
CDFS 1.94138 -999 -9.9 -0.664497 -0.518626 -0.407879 -0.553750 -1.072375 -999000.000000 13.194101 
CDFS 1.6912 -999 0.1039 -0.721908 -0.939750 -0.410585 -0.192743 -1.132493 -999000.000000 2.129170 
CDFS 0.09 0.503 -9.9 -0.041280 -0.010733 0.281462 0.250915 0.240182 503.000000 1.883633 
CDFS 3.04165 -999 -9.9 1.066236 0.626186 0.202534 0.642584 1.268770 -999000.000000 3.733094 
CDFS 1.5107 -999 -9.9 1.367858 1.037460 0.531100 0.861499 1.898958 -999000.000000 3.413086 
CDFS 3.41247 4.07045 -9.9 -0.936871 -0.583727 -0.148929 -0.502073 -1.085800 4070.450000 16.302647 
CDFS 1.61021 -999 0.6842 -0.482913 -0.657541 -0.553043 -0.378415 -1.035956 -999000.000000 11.916889 
CDFS 1.76886 1.92645 -9.9 0.155657 0.264251 0.254803 0.146209 0.410460 1926.450000 44.432555 
CDFS 2.571 3.314 -9.9 0.674445 0.493509 0.136528 0.317463 0.810973 3314.000000 5.694226 
CDFS 1.80368 -999 -9.9 -0.425527 -0.498821 -0.517340 -0.444046 -0.942867 -999000.000000 12.117434 
CDFS 2.598 -999 -9.9 -0.469716 -0.550053 -0.285737 -0.205401 -0.755454 -999000.000000 9.554281 
CDFS 2.05864 2.50742 -9.9 1.146290 1.215115 0.697803 0.628978 1.844093 2507.420000 17.909004 
CDFS 1.612 1.93 -9.9 -0.825892 -0.548559 -0.233258 -0.510592 -1.059151 1930.000000 6.541677 
CDFS 2.52173 -999 -9.9 0.185266 0.747649 0.319491 -0.242892 0.504757 -999000.000000 95.123727 
CDFS 1.44814 -999 -9.9 0.014648 -0.232987 -0.314975 -0.067340 -0.300327 -999000.000000 5.617082 
CDFS 1.33042 -999 -9.9 -0.136644 -0.439713 -0.149813 0.153255 -0.286457 -999000.000000 15.789461 
CDFS 1.55491 1.76837 -9.9 1.437219 1.151013 0.364627 0.650833 1.801846 1768.370000 63.130735 
CDFS 2.01933 -999 0.544 0.632228 0.449748 0.232522 0.415002 0.864750 -999000.000000 4.700379 
CDFS 1.29585 -999 -9.9 0.145394 0.827801 0.268555 -0.413853 0.413948 -999000.000000 63.243045 
CDFS 0.951 -999 0.076 2.675533 0.125973 -0.328352 2.221207 2.347180 -999000.000000 1.674001 
CDFS 0.434 -999 0.078 2.354713 -0.089015 -0.347165 2.096563 2.007548 -999000.000000 0.828782 
CDFS 1.33667 -999 0.4265 -0.494954 -0.584239 -0.176517 -0.087233 -0.671471 -999000.000000 5.646629 
CDFS 1.61346 -999 -9.9 2.195035 1.688511 0.815575 1.322099 3.010610 -999000.000000 122.789954 
CDFS 1.38596 1.54271 -9.9 0.867861 0.235726 0.145822 0.777957 1.013683 1542.710000 26.885742 
CDFS 1.4125 -999 -9.9 -0.417826 -0.385466 -0.030511 -0.062871 -0.448337 -999000.000000 9.060295 
CDFS 1.39245 -999 -9.9 -0.672536 -0.804304 -0.320702 -0.188935 -0.993239 -999000.000000 2.047600 
CDFS 0.178 -999 -9.9 0.095474 0.082764 0.067758 0.080468 0.163232 -999000.000000 1.578854 
CDFS 1.3905 -999 -9.9 0.228748 0.292921 0.257792 0.193618 0.486540 -999000.000000 20.633625 
CDFS 1.187 -999 0.4276 -1.046090 -0.591206 -0.252828 -0.707712 -1.298918 -999000.000000 7.467757 
CDFS 1.12343 1.42924 0.0777 2.606006 0.111163 -0.351640 2.143203 2.254366 1429.240000 1.542304 
CDFS 1.38429 -999 -9.9 -0.299966 0.228026 0.222479 -0.305513 -0.077487 -999000.000000 18.918819 
CDFS 1.76842 -999 -9.9 -0.311760 -0.650181 -0.383023 -0.044603 -0.694784 -999000.000000 16.784548 
CDFS 0.429 -999 -9.9 -0.909592 -0.796839 -0.385347 -0.498099 -1.294938 -999000.000000 1.372141 
CDFS 0.234 -999 -9.9 1.344792 1.003162 0.857847 1.199477 2.202639 -999000.000000 7.080182 
CDFS 0.920721 1.05391 1.0676 1.068631 1.013484 0.481800 0.536948 1.550431 1053.910000 1.564070 
CDFS 1.46052 -999 -9.9 -0.447589 -0.195959 -0.467320 -0.718950 -0.914909 -999000.000000 14.751237 
CDFS 1.22191 -999 0.732 -0.086274 -0.561052 -0.488805 -0.014027 -0.575079 -999000.000000 10.877860 
CDFS 0.945477 -999 -9.9 -0.904669 -0.687555 -0.475887 -0.693002 -1.380556 -999000.000000 3.268945 
CDFS 1.835 2.35 0.0675 0.053638 -0.651468 -0.426657 0.278449 -0.373019 2350.000000 0.747171 
CDFS 1.1009 -999 -9.9 0.539259 0.474404 0.365073 0.429928 0.904332 -999000.000000 29.255913 
CDFS 0.882651 -999 -9.9 -0.997562 -0.568970 -0.519962 -0.948554 -1.517524 -999000.000000 6.994619 
CDFS 1.62847 1.76561 -9.9 2.159393 -0.072576 -0.371723 1.860246 1.787670 1765.610000 0.829760 
CDFS 1.37029 -999 -9.9 -0.937888 -0.702760 -0.297051 -0.532179 -1.234939 -999000.000000 15.031703 
CDFS 1.23841 -999 -9.9 -0.951760 -0.788903 -0.456664 -0.619521 -1.408424 -999000.000000 5.362011 
CDFS 1.41459 1.96998 -9.9 -0.815182 -0.813135 -0.523729 -0.525776 -1.338911 1969.980000 7.969072 
CDFS 1.43278 -999 -9.9 1.165004 1.239553 0.508484 0.433935 1.673488 -999000.000000 119.697577 
CDFS 0.880774 1.19115 -9.9 2.112525 0.356866 -0.370549 1.385109 1.741976 1191.150000 0.954831 
CDFS 0.835785 -999 -9.9 -0.538149 -0.797562 -0.303330 -0.043918 -0.841480 -999000.000000 1.147583 
CDFS 0.632 0.885 -9.9 -0.718386 -0.755868 0.011817 0.049299 -0.706570 885.000000 6.174890 
CDFS 1.3635 -999 -9.9 -0.826093 -0.593471 -0.425917 -0.658539 -1.252010 -999000.000000 7.309424 
CDFS 0.755113 -999 -9.9 1.083161 0.007035 -0.222467 0.853659 0.860694 -999000.000000 7.012565 
CDFS 0.812851 0.89606 -9.9 -0.001115 -0.137157 -0.037434 0.098608 -0.038549 896.060000 1.875262 
CDFS 0.201 0.25 -9.9 2.538101 2.164289 0.763524 1.137336 3.301625 250.000000 7.147937 
CDFS 0.613395 -999 -9.9 -0.609174 -0.551419 -0.281237 -0.338993 -0.890412 -999000.000000 3.398310 
CDFS 0.766526 -999 0.2811 1.151331 0.191316 0.013354 0.973368 1.164685 -999000.000000 5.359197 
CDFS 0.693369 -999 -9.9 0.938128 0.763543 0.342105 0.516690 1.280233 -999000.000000 1.614664 
CDFS 0.688039 -999 -9.9 0.738217 0.619446 0.229029 0.347800 0.967246 -999000.000000 3.665631 
CDFS 0.788107 -999 -9.9 0.640616 -0.394184 -0.504057 0.530744 0.136559 -999000.000000 11.249029 
CDFS 1.2957 1.50013 0.0038 2.414896 0.099949 -0.233957 2.080989 2.180939 1500.130000 1.063776 
CDFS 2.023 2.529 -9.9 -0.628861 -0.774816 -0.536395 -0.390440 -1.165256 2529.000000 7.667235 
CDFS 0.362 0.587 -9.9 -0.540310 -0.455170 -0.393843 -0.478982 -0.934152 587.000000 2.624710 
CDFS 0.766971 0.91211 -9.9 -0.777857 -0.744934 -0.367413 -0.400336 -1.145270 912.110000 1.805572 
CDFS 0.803727 1.30815 -9.9 0.183316 -0.251905 0.022689 0.457910 0.206006 1308.150000 15.020127 
CDFS 0.660513 0.75973 0.2417 0.710426 -0.601727 -0.340085 0.972067 0.370340 759.730000 1.630775 
CDFS 0.598308 0.68842 -9.9 -0.633322 -0.670771 -0.240054 -0.202605 -0.873376 688.420000 1.404347 
CDFS 0.660577 -999 0.1274 1.212692 -0.456719 -0.244991 1.424421 0.967701 -999000.000000 1.902145 
CDFS 0.633716 -999 0.69 -0.664679 -0.840429 -0.533340 -0.357590 -1.198019 -999000.000000 4.745514 
CDFS 1.303 -999 0.0671 1.766617 0.146654 -0.242337 1.377625 1.524279 -999000.000000 0.930528 
CDFS 0.899215 -999 -9.9 -0.372974 -0.084087 -0.306148 -0.595035 -0.679122 -999000.000000 7.684941 
CDFS 1.17972 -999 -9.9 -0.678715 -0.686389 -0.381032 -0.373358 -1.059747 -999000.000000 10.185806 
CDFS 0.647467 -999 -9.9 0.824053 0.656658 0.377234 0.544628 1.201287 -999000.000000 9.767190 
CDFS 0.831167 1.03407 -9.9 0.147921 0.129229 0.118920 0.137613 0.266842 1034.070000 22.117270 
CDFS 0.767363 -999 -9.9 2.189121 -0.079431 -0.186389 2.082164 2.002733 -999000.000000 1.143781 
CDFS 0.63781 -999 -9.9 2.131228 0.422522 0.057675 1.766380 2.188902 -999000.000000 2.275780 
CDFS 0.593827 0.69337 -9.9 2.508125 0.097156 -0.344742 2.066227 2.163383 693.370000 1.102497 
CDFS 0.588811 -999 0.1214 1.834126 0.442714 0.098002 1.489413 1.932127 -999000.000000 0.728204 
CDFS 0.912039 -999 0.4815 0.329817 -0.331975 -0.285039 0.376753 0.044778 -999000.000000 9.481641 
CDFS 0.758159 -999 -9.9 -0.232403 -0.774191 -0.290028 0.251760 -0.522430 -999000.000000 1.561637 
CDFS 0.717742 -999 -9.9 0.653196 0.578209 0.321420 0.396407 0.974616 -999000.000000 4.420410 
CDFS 1.039 1.42478 -9.9 -0.500720 -0.411865 -0.422948 -0.511802 -0.923668 1424.780000 7.681502 
CDFS 0.607087 0.89376 0.0797 2.628172 0.043887 -0.390334 2.193951 2.237839 893.760000 1.172934 
CDFS 0.749225 -999 0.1001 1.641499 -0.208359 -0.244335 1.605523 1.397164 -999000.000000 1.183516 
CDFS 0.939752 1.36035 -9.9 2.376785 0.003612 -0.416095 1.957079 1.960691 1360.350000 1.147032 
CDFS 0.612098 0.71911 -9.9 1.101221 -0.285558 0.050630 1.437408 1.151851 719.110000 1.815991 
CDFS 0.592902 -999 -9.9 0.857329 -0.445636 -0.037578 1.265387 0.819752 -999000.000000 9.984877 
CDFS 0.281 -999 -9.9 -1.003591 -0.710718 -0.515131 -0.808005 -1.518722 -999000.000000 1.907542 
CDFS 0.532502 -999 -9.9 -0.588081 -0.698538 -0.427358 -0.316901 -1.015439 -999000.000000 3.479268 
CDFS 0.544538 -999 0.2464 1.180075 -0.363030 -0.058068 1.485038 1.122007 -999000.000000 1.430059 
CDFS 0.991213 -999 -9.9 -0.490439 -0.813370 -0.402507 -0.079576 -0.892947 -999000.000000 0.868776 
CDFS 0.878692 -999 -9.9 2.033576 1.534990 0.655739 1.154325 2.689315 -999000.000000 27.666625 
CDFS 1.6965 2.26191 -9.9 -0.558000 -0.672044 -0.506718 -0.392675 -1.064718 2261.910000 19.068225 
CDFS 0.68202 -999 -9.9 -0.092810 -0.471983 -0.286264 0.092908 -0.379074 -999000.000000 13.372941 
CDFS 1.27711 -999 -9.9 0.816917 -0.065409 -0.039502 0.842824 0.777415 -999000.000000 51.851807 
